id,x,y,iteration
74,266.98905716482375,416.3711444487677,0
75,477.10989551398,3.582626551660538,0
76,183.72621674351447,140.41365085511495,0
77,203.14887002549148,590.666657193292,0
78,343.17070712487805,48.530116022210244,0
79,537.4526634850519,77.68274125347135,0
80,445.40643776201676,174.62960952539055,0
81,214.8544086984108,348.16229601296055,0
82,141.29827006630333,474.7680287262193,0
83,426.96090441271576,323.2180968905372,0
84,58.30815132581503,104.23607936873677,0
85,113.98626565359531,571.5984681480843,0
86,396.21841281888226,538.0824980557668,0
87,509.54964970289853,224.93824555701144,0
88,560.8473724720365,87.87642544979957,0
89,135.87603246989372,509.32569128616336,0
90,436.810214339965,309.94736851361904,0
91,382.62721539473347,74.16544412352627,0
92,213.40178632412866,564.3343878261189,0
93,587.4670977017861,1.7833424734331271,0
94,454.59836189764917,116.94641621370766,0
95,7.605967558587523,10.201064484837124,0
96,495.0653921852322,203.81756733138144,0
97,365.6334444572134,350.0800068693598,0
98,374.3509634329565,419.9098281307802,0
99,9.14286252465089,494.3102780980733,0
100,403.90911803278635,92.83387931090402,0
101,477.47390442306613,561.0532150929561,0
102,568.3850562666024,63.317063376662915,0
103,1.7738861751864083,103.74687743086646,0
104,370.571242900974,539.9520418601718,0
105,381.3841244880295,319.60614609972646,0
106,159.38811835877817,214.12857194494558,0
107,236.58531245026467,136.36823958989572,0
108,87.51464266974874,371.13041977436006,0
109,211.42173267219405,227.53155213116128,0
110,390.4245640120295,244.71703570451228,0
111,97.77902814464153,303.3519686271634,0
112,228.0045317127544,179.56756518263413,0
113,577.8504328760774,114.52706964442046,0
114,413.5059784819653,275.8491727851359,0
115,261.56389956896777,200.16750270626238,0
116,419.18800840475546,273.6247884004993,0
117,355.8558414602099,496.12446781007947,0
118,467.86087174094524,545.2052572107954,0
119,107.2616702520775,31.727910344952743,0
120,485.44829813932967,42.76605377587248,0
121,230.65599504094428,560.7415103815609,0
122,198.70219082568707,521.2691824065735,0
123,58.562860337392635,199.91163160995683,0
124,310.6877489512501,130.684220762219,0
125,124.29614769391927,219.2597474175571,0
126,181.23430025862356,544.2044177327523,0
127,263.6735702746853,495.2665129885585,0
128,515.2930162504831,107.72168927966536,0
129,177.46488232763127,355.5740290930361,0
130,183.0341978882996,286.30848259959885,0
131,45.37715554694461,257.1905384051006,0
132,246.72947503802848,316.7156581635572,0
133,240.73948320935946,599.2464600744906,0
134,144.27585444922315,235.73463040495707,0
135,337.7003097422987,503.4213816469867,0
136,226.86379451507597,132.81464720062857,0
137,101.62159970847209,258.474093440152,0
138,467.126464729425,196.7668637957162,0
139,223.8453506451327,343.32815733192984,0
140,593.6738686303648,474.48843618369506,0
141,157.15761971770831,267.9845201104988,0
142,582.0763347015911,166.5662925527883,0
143,240.87340190861426,330.6476937040412,0
144,391.33855551843067,365.35125762483784,0
145,24.954167085626867,349.22837089673874,0
146,51.92506045488671,468.39374043681624,0
147,351.4469768474072,231.33132983861248,0
148,408.07786464159506,241.12774754318195,0
149,235.40484409823475,567.7847846675467,0
150,251.67304419395813,351.1037173701575,0
151,415.31162480265215,137.80323289877802,0
152,447.18837897602276,540.077516137928,0
153,284.3015210546931,54.807433945485094,0
154,80.86686936678511,423.3747343943806,0
155,225.62248413915498,47.02679546660609,0
156,373.9871833307033,52.087594302202085,0
157,581.2024269797718,330.2351956519932,0
158,286.2383464837311,575.1030398656097,0
159,442.3826724040075,559.3691359457697,0
160,523.2878098751318,26.921414582106117,0
161,351.0540910652511,47.531019460089084,0
162,340.658741794624,233.5630201851677,0
163,431.6329602522419,269.20410390121475,0
164,376.5499686255778,355.4363162960976,0
165,336.2859562507762,453.3696703720888,0
166,29.215292562371612,31.806726493711565,0
167,198.60502851747643,346.16871267117386,0
168,141.47925602016156,329.9218186725692,0
169,28.335422058578274,501.5242779804855,0
170,586.5129174298249,547.8599601917903,0
171,182.0920423389802,364.89237210728817,0
172,170.26731307156507,542.6748059260825,0
173,47.89476896286468,194.24993446377863,0
174,225.26615260217554,112.85160053409086,0
175,197.22637967000674,390.42112314078435,0
176,59.5595810720255,299.74980773326547,0
177,392.87997765424814,414.84339063942303,0
178,218.41685288413572,37.73139348648298,0
179,149.59656844189567,309.637583079757,0
180,514.6989004273829,505.68624027076055,0
181,235.17094742186694,29.067719768039005,0
182,596.2539405675332,526.1845274978037,0
183,195.48171669529543,550.2145325642545,0
184,63.180918877673534,93.17795399692675,0
185,243.69321068875175,11.291729517278412,0
186,384.680454954446,394.15650476766376,0
187,461.3269342138384,349.07739060622987,0
188,91.11893799131137,141.888469910445,0
189,366.7067606608574,346.30746721766474,0
190,306.94118418758944,503.49356353940107,0
191,413.37508072108653,415.4818136779539,0
192,484.5385991214698,130.54389802784834,0
193,175.086911116792,457.60656635411846,0
194,111.49160189754257,496.955653741971,0
195,224.98716644335653,101.66444988151909,0
196,45.33331873147529,107.41624481734266,0
197,93.86426975143263,504.6240233835471,0
198,323.0078377775862,196.2682601904836,0
199,128.46360638499485,429.07641310205446,0
0,432.7245030205442,152.31663484021274,1
1,315.15104904819657,567.9370187993611,1
2,574.1543219517141,89.99945197887217,1
3,154.35786822958278,179.38188011377872,1
4,433.9675524016492,530.7935512072224,1
5,409.35216979659293,394.9103892165884,1
6,452.60974095730194,377.67451104738257,1
7,531.0012763618507,217.466011453264,1
8,229.47525048811883,504.8945254178018,1
9,303.3273569541965,190.19103092590913,1
10,391.59100008751864,524.4577751904836,1
11,276.2957654092155,300.65110620764773,1
12,132.44146889856455,484.48159784575336,1
13,149.3519167331973,64.9980078925367,1
14,188.92046449211279,328.77509094455326,1
15,457.0901777453462,534.8911538209669,1
16,28.1981564126314,151.0788647217427,1
17,157.11526568049305,569.979197884472,1
18,410.51140563394443,172.1776078246597,1
19,221.6320571913203,518.501573393597,1
20,423.2349864180553,273.1490003505825,1
21,429.29048794180676,529.0547389341828,1
22,508.9448512217356,67.10225598305702,1
23,368.247204302045,599.1868111863621,1
24,229.8799402548836,534.2024873991903,1
25,321.90991777070195,382.99893755405964,1
26,384.8442410286333,306.581405125828,1
27,370.55097869630765,565.9292546157036,1
28,589.7984214159575,53.15314623448135,1
29,248.78151259513461,36.29733234679473,1
30,312.6118046509541,299.9304552653079,1
31,521.2212631715671,97.50076048694042,1
32,191.1235882807879,564.3088026041612,1
33,30.602288204880757,73.61018315700015,1
34,491.3484135692493,497.0308748398808,1
35,454.798401312124,461.1908398566663,1
36,444.44130778213133,317.9816888111071,1
37,5.064849561057506,489.192081513382,1
38,107.04914049102831,209.36625404978287,1
39,206.6093164638747,65.45000634889372,1
40,107.06586831985162,180.61695817809846,1
41,7.812999011885109,561.7638782961857,1
42,320.35861880555706,536.2091284960716,1
43,247.31334850637666,273.81998580560247,1
44,241.61737321595314,336.0905689092899,1
45,352.0691817117308,143.24574483093463,1
46,73.29546245194194,201.44958451268354,1
47,540.8463405602677,175.9355924424401,1
48,405.0734709954599,312.2927035992481,1
49,79.1943755019937,578.3720800494111,1
50,331.03202085032825,239.41281894873387,1
51,550.8199295097454,11.2567664324495,1
52,134.07849197594308,291.6565799670884,1
53,379.2980473929404,309.04301939656904,1
54,151.13359938864537,200.70170467250907,1
55,383.5942096580788,146.79575376523113,1
56,36.961777769485515,274.3111671380481,1
57,482.64069199637413,17.707263544953463,1
58,527.2511054171861,249.06914058360573,1
59,520.9232738248098,497.12042644881,1
60,15.743862123480223,111.47758268649144,1
61,399.11859088092143,132.3784691846409,1
62,165.42995384924967,557.3780533169005,1
63,67.55218401034742,237.67590239204264,1
64,333.1923554136661,542.897588484586,1
65,196.55838911310434,273.1289076285053,1
66,439.4583393641797,574.8791311926253,1
67,582.0104962804343,597.6598889996094,1
68,174.11536831053652,378.5882715157353,1
69,413.80151094966766,577.0736141451945,1
70,444.1593299514227,346.9433157881623,1
71,399.02269455873505,403.8654334815927,1
72,161.01899133065552,202.58102712362015,1
73,158.49915423812294,28.065899925528317,1
74,263.2928896198843,413.34889910279134,1
75,481.00799683205764,5.5605889313573655,1
76,185.59231737156415,144.34599254488833,1
77,205.31779378604713,593.6229595687022,1
78,344.79337729231315,51.79678812742056,1
79,540.503387800318,79.87358521066525,1
80,447.9984382646532,177.8912110058682,1
81,210.9292583618558,345.9783581428466,1
82,144.601054405448,478.20137550575095,1
83,424.06953763062455,320.45037924630014,1
84,62.320080056661304,106.87938526263014,1
85,116.96817932565075,574.2901799679736,1
86,399.5101492196881,540.5174342405678,1
87,510.9597169484244,228.10059510036635,1
88,562.5225951422914,91.1325807884038,1
89,139.54101306852644,512.5311611494202,1
90,433.7113824883966,306.893704752898,1
91,385.43939767037676,78.21259131540691,1
92,215.59895647153996,567.376297807257,1
93,590.0683336730336,5.575151801004662,1
94,457.90669023321175,119.41327476217063,1
95,11.136504183987672,13.649251415097666,1
96,497.1589007708766,206.4015640889622,1
97,363.7446692097866,347.28738028567767,1
98,370.2323255711272,418.9530242818096,1
99,13.482541496484618,498.4643268043558,1
100,406.773663277862,96.43327976885121,1
101,479.98214033507946,563.9554196886583,1
102,570.1135168243311,66.12044854741917,1
103,5.385309022490069,105.40473923710827,1
104,373.17579263498436,543.1355357451255,1
105,378.3050928435585,317.6604101587306,1
106,161.78483033844446,217.90602727414108,1
107,240.17612660619662,139.42256590650604,1
108,91.40100804446682,373.24739398872237,1
109,214.0263214943668,230.26564095662562,1
110,387.30418903363835,242.29143217840698,1
111,100.94023639093535,305.8948641861268,1
112,230.43877639085116,182.8878657827811,1
113,580.613864019786,116.95805950750807,1
114,409.5239253975419,273.6010256290662,1
115,264.2288309647052,203.1806176114949,1
116,414.943170654604,271.6542803212496,1
117,359.40039848137866,498.8232740190049,1
118,469.9931071548828,548.343767734202,1
119,108.70569921500534,35.53271061926876,1
120,489.1769533328926,45.910908488112575,1
121,233.4987558282768,563.1010750579463,1
122,200.39695116452324,524.6986503637017,1
123,62.5661169760852,201.9003930314792,1
124,312.8763063173501,133.63030455766602,1
125,126.5074781761811,222.98924453424073,1
126,184.6774357593059,545.7982061674619,1
127,266.91951948140826,498.2894439891071,1
128,517.9093062487892,110.90798720171423,1
129,173.0992827919768,354.6919171425697,1
130,185.43423369926745,289.8517982140079,1
131,49.17957287476227,259.5229271091631,1
132,242.8883226377539,314.2478798663541,1
133,242.4469054782348,1.7202291960117009,1
134,146.70634658753895,239.05657186984814,1
135,340.2694457471523,506.90370446509155,1
136,230.13034228111036,135.09268912918733,1
137,105.3314283594469,260.4547756126595,1
138,469.8306635779367,199.2751538480684,1
139,221.7705990791656,339.7208950702484,1
140,595.504123147251,478.21521002744163,1
141,160.9727039476475,270.01140173503387,1
142,584.1243567426059,168.6887690193344,1
143,237.35906189497186,327.56056423657793,1
144,388.7399741945927,362.29974464871884,1
145,28.62471892392103,351.6604879540929,1
146,55.82235746361987,471.3858497953427,1
147,349.4967881092913,228.8262605324315,1
148,404.9299332397835,238.4954670971805,1
149,238.75000685485256,571.0633668693138,1
150,249.36520949851248,347.7295762093318,1
151,418.0487982062705,140.68563345430252,1
152,449.1574677763799,543.2405501772979,1
153,287.03476898193725,57.739853039910294,1
154,82.73734034371668,427.77625324312334,1
155,228.68803331074335,50.67930194213722,1
156,377.6896116576362,55.25128116968832,1
157,582.021992939479,332.587739488713,1
158,288.11165808889285,577.6212263836105,1
159,444.80425041514957,562.139376876616,1
160,527.1289666722181,29.672953867452456,1
161,354.99459179324685,50.42159855064583,1
162,338.59828206800023,230.91457754560645,1
163,430.7033421514935,265.1544246353733,1
164,375.10672622253975,351.8845316903719,1
165,335.15547792195423,457.2704329633799,1
166,32.03547416368259,36.32219334186548,1
167,195.7662643758581,342.87762168553047,1
168,143.80395518607153,333.33479823154187,1
169,31.557505069602307,505.46404225451613,1
170,588.8557813905164,550.0694582024413,1
171,179.33071813185276,361.9152309508869,1
172,172.08872364022054,545.4603328108738,1
173,50.800803797774776,196.4708943287005,1
174,227.95959894690375,115.79428456296793,1
175,194.22957861475305,387.5962346039202,1
176,62.438297023499764,302.8844826393231,1
177,390.2225751173175,411.53839800014987,1
178,221.30508716140156,40.126197732259314,1
179,153.8062038880374,311.19392311032976,1
180,516.7200732409881,509.6651452173794,1
181,237.42556707353265,32.22882965506435,1
182,599.17159992579,527.6492154001746,1
183,198.88191874027254,552.0644972259387,1
184,66.74036946530002,94.93089336809807,1
185,246.8639093539551,14.351394796231354,1
186,381.54884844260926,390.8144195081926,1
187,456.65931569522866,346.74839519193034,1
188,93.2388088773539,145.66686499598705,1
189,364.97146545159353,343.3018775032417,1
190,309.69931040618377,506.930690132042,1
191,410.21211989847825,412.70878288269677,1
192,487.80683010145583,133.2400151815032,1
193,178.512156195202,460.224473414701,1
194,114.79309337007017,499.8345094716028,1
195,227.67193813813975,103.75291068207036,1
196,47.2679550141575,111.3887457819788,1
197,96.13643412484143,508.2693308101827,1
198,326.61494277827387,198.74512391121914,1
199,131.85101271724997,431.43048906025047,1
0,436.4227792950028,154.3949823402099,2
1,318.77029020573866,569.4024930656814,2
2,576.3100756482039,93.14618106837116,2
3,157.54677320601283,181.83786058685328,2
4,437.0878333423589,533.7079607204341,2
5,406.57049388866943,391.01911015869956,2
6,448.4662581207772,374.76754971959105,2
7,533.0927935220205,220.00655954251692,2
8,232.27402151601243,507.65222614763184,2
9,305.62720638652365,193.1536760585885,2
10,394.8804665823291,526.8116916713376,2
11,273.06957478475283,297.9714282030596,2
12,135.85796756909824,487.8078459218241,2
13,153.33348161396327,67.52912283689105,2
14,186.03158999080594,325.3067044387389,2
15,460.6456176400392,536.337801642199,2
16,32.18455200937837,153.69188535090524,2
17,160.29448157321218,572.0964366026599,2
18,412.7945732936204,175.85520514874065,2
19,223.3988299433674,521.9619087184949,2
20,420.81752817428656,270.25857093762716,2
21,431.4125524771689,531.6638664185613,2
22,511.9671896091264,70.19320433182021,2
23,371.96460693906346,0.3246798346858668,2
24,233.03095515570178,537.1489951099558,2
25,319.4678522885208,379.9375252633547,2
26,382.92128228340476,303.1638107425219,2
27,373.81637000632514,568.2987984837848,2
28,592.3069299468665,55.87566373059391,2
29,252.04750076209137,40.07814554690651,2
30,309.4387325714688,298.31322305008507,2
31,524.3485027823583,99.97476039774754,2
32,194.15522642610068,566.572957992298,2
33,33.89080440306769,76.50945731054449,2
34,493.44878953224224,500.38786102059936,2
35,457.9624508769786,463.2261836919005,2
36,440.52623986308066,315.8689890740543,2
37,7.7829039091281995,491.54670546053615,2
38,109.63684541713843,212.6458821628067,2
39,209.7615873545458,68.40134353110645,2
40,109.83921800440619,183.28319508416132,2
41,10.21214780898385,564.5523359588232,2
42,322.6940368553216,538.6292547245962,2
43,244.99950898931948,270.4981994745321,2
44,238.57629512692176,333.4542760652447,2
45,355.6501023881148,145.51704471417207,2
46,76.2732224520965,204.80921367666735,2
47,543.1572106185939,178.2232222266123,2
48,402.03564943661024,309.90312684547376,2
49,82.53326029711593,580.3892076510468,2
50,327.828444643207,237.99869031041536,2
51,552.7702789558344,15.496704677062253,2
52,137.33195034385415,293.8348294373038,2
53,376.5996497439878,306.117179039272,2
54,153.753837523372,203.4162638108678,2
55,385.8207140549167,150.52237659147508,2
56,40.263370449399325,276.81420508713114,2
57,486.75133027601777,21.59007526038733,2
58,530.4306249586708,251.50738380343472,2
59,523.9227736138916,499.71827042336315,2
60,19.085495695536835,114.69212473284503,2
61,402.197057200577,134.3626549966021,2
62,167.38895273291504,560.3072864083769,2
63,71.6363263260347,240.01848958443838,2
64,337.1103533869405,545.111592210143,2
65,199.4583153640785,275.91502757896916,2
66,442.542467476494,577.2033798788092,2
67,585.085113210005,599.7322705676723,2
68,171.16759364228753,375.8252267011215,2
69,415.768099747745,579.79210602396,2
70,440.3692141813713,343.7590950416455,2
71,397.19679463286366,399.5132163156064,2
72,163.91868756986668,205.7021260722361,2
73,162.57721089871853,31.095584505079305,2
74,260.4967625627765,409.22502392038876,2
75,484.4441412758244,8.316095051077456,2
76,188.20413947817286,147.69349875748836,2
77,207.53432939542677,596.5387366819891,2
78,346.70527461089347,55.12996244099108,2
79,542.4533540725972,83.11792697131618,2
80,450.52158829377646,181.32160111669756,2
81,207.48260703969552,343.41708544932607,2
82,147.62907854113092,481.90397297915734,2
83,421.300231607434,317.5787743807652,2
84,64.78542884547574,111.06422167552968,2
85,121.43308000741627,575.6801361569923,2
86,401.8888439063627,543.8306826741261,2
87,513.5513638767782,230.14727243343432,2
88,564.666620033086,94.05456956346349,2
89,143.43596617740707,515.3803610481951,2
90,430.0675111410247,304.49698115505623,2
91,388.31678130186003,81.8555546805131,2
92,218.0704289391359,570.2247985259152,2
93,592.6516514853937,9.351798931291295,2
94,461.468722801539,121.47658156548826,2
95,15.069602217909289,17.104020948098213,2
96,498.54269116721264,209.45043148474,2
97,360.8525342810927,345.33759563134674,2
98,367.42953462719254,416.0664638161687,2
99,17.523354252293462,501.7524273058366,2
100,410.09694309644493,99.58118959705557,2
101,483.1202624738707,566.190394046716,2
102,572.8431770123856,67.88364194222991,2
103,8.04603464669837,108.12288332398224,2
104,376.1458058609016,545.9552573309102,2
105,375.4924463587682,315.28275340122883,2
106,164.15313946365754,221.78933314603594,2
107,244.14265663179773,141.89772856555766,2
108,95.16459300134558,375.37731934484435,2
109,217.18210244142796,232.31967421336827,2
110,384.70496480474304,239.29264324251358,2
111,104.08802680838518,308.8147863536244,2
112,233.14045565080897,185.9255294916179,2
113,582.9798549919448,119.91266086734299,2
114,405.52419282000847,271.31181839540574,2
115,266.73520799522714,206.40982447809452,2
116,411.41906326452937,269.2177918168313,2
117,363.1127937040603,501.17357820890385,2
118,472.3467563157135,551.3217377219406,2
119,110.76111129205641,38.7500970645231,2
120,492.04484617079316,50.13208611181224,2
121,236.11118250243138,565.7238401039106,2
122,202.74105371249743,527.4519507529513,2
123,65.30246308290377,204.9995770838968,2
124,315.106307840767,136.56663420643358,2
125,129.24925754116768,226.30258862605763,2
126,186.8805703718253,548.4680162412159,2
127,270.10586074111524,501.24203883122874,2
128,519.9718650321205,114.49017793487354,2
129,169.17476420831156,352.3085366191084,2
130,182.27350068288771,292.5727449959999,2
131,51.99663025572767,262.7271500255063,2
132,239.41457190598013,311.25997390439267,2
133,244.6355726272921,4.458477148604974,2
134,149.20220668541538,242.46527984157174,2
135,343.81255325134794,509.3237541810347,2
136,232.5123269273804,138.34878291557965,2
137,109.13420058786018,262.26316201559206,2
138,472.6902419461921,201.44407211320228,2
139,218.86228211251267,336.4461367651858,2
140,597.8223059798771,481.3767576987719,2
141,164.1929896873029,272.98033214975203,2
142,585.6808624858083,171.3772902643601,2
143,233.55074057448633,324.7306567291387,2
144,386.81182247666567,358.612490066522,2
145,31.750610021082455,354.5056123027042,2
146,60.12269782768601,473.88110406616113,2
147,348.6127332708153,225.40809570099236,2
148,402.764269542055,234.97849651600612,2
149,242.43179066596898,573.7725307177968,2
150,245.96008921224458,345.37063373881716,2
151,421.03711475117893,143.56583751568493,2
152,452.40430590321375,545.1367842846381,2
153,289.7374006592812,60.72503195259865,2
154,85.10556607606243,431.8062797246229,2
155,230.77003304597693,55.11679196901602,2
156,379.9814179597688,59.573055824515336,2
157,584.7054143050954,333.2685225045314,2
158,290.86021094246297,579.0609408290698,2
159,446.6239116004597,565.3088223954697,2
160,530.8293408533268,32.56869598885274,2
161,358.0710359095892,53.99494683393098,2
162,335.8125830872673,229.01512507408597,2
163,428.30455589439106,262.12504091476865,2
164,372.4933991098841,349.35693593809333,2
165,334.26336559455706,461.08205982877365,2
166,36.03692067988132,39.468350212244104,2
167,192.42749225467838,340.08062208969903,2
168,144.9859052438701,329.3160876730122,2
169,35.179983325119046,509.172327673855,2
170,590.3235629115728,553.0952128954932,2
171,176.41578149845586,359.10015780518796,2
172,174.52948777002683,547.8163151128316,2
173,53.074523761777606,199.28453129557204,2
174,231.35408004962423,117.89735922949559,2
175,191.95524792070603,383.7992068405205,2
176,65.3540365276865,305.9622176566441,2
177,387.60481905179074,408.2334896613289,2
178,223.0105431646798,43.842490057176974,2
179,150.93128250807248,309.02573443430856,2
180,518.6563620039419,513.6684808321977,2
181,240.07106014960112,34.99699112983577,2
182,1.1849147007460488,530.3986306813605,2
183,202.3414868547055,553.790049561642,2
184,70.09106120565295,97.0579062688363,2
185,249.08464328847737,18.39086100231266,2
186,379.138185842212,386.5461062399157,2
187,453.1177844367317,343.260604258269,2
188,96.5648204138323,148.28807180556274,2
189,363.4886909469431,339.6448713384798,2
190,312.0430795109837,510.72436969316993,2
191,407.9155359300858,409.09243865475764,2
192,490.9095986643045,136.10114292326165,2
193,180.9510359029026,464.0148453253327,2
194,118.14623754403658,502.61141878330653,2
195,230.97527558083542,105.1878038079579,2
196,50.49380169610003,114.32686739209052,2
197,98.82756731620232,511.53327658835263,2
198,329.27993648350423,201.72426002992282,2
199,134.2883820992514,434.81356397539565,2
0,438.7589064917165,157.90479402925496,3
1,322.2005161649258,571.3169981495992,3
2,579.1483864590512,95.65255454908798,3
3,160.79473066936495,184.2435703067049,3
4,440.72940121889224,535.8182868029301,3
5,403.31800705357375,387.83374415159085,3
6,445.0376813304388,371.1545678617071,3
7,536.1330302891448,221.70918772354713,3
8,234.5677313192894,511.04033463649563,3
9,308.4891707834494,195.4467497089222,3
10,398.2980725471867,528.9250724046464,3
11,270.4693073533828,294.8212132454047,3
12,138.72226566572942,491.63111875145825,3
13,156.664173490058,70.90169059656822,3
14,182.59817036626063,322.49717708715656,3
15,462.78490062698,539.1972516403488,3
16,35.332997292360666,157.14450821996698,3
17,163.55259431728965,574.1551553861796,3
18,415.78891498679997,178.95428780120636,3
19,226.00168761032162,524.6833637582579,3
20,417.7752041626259,267.8886780376005,3
21,433.43661872693264,534.404749590781,3
22,515.2232000047785,73.04639760787444,3
23,375.058365594067,3.8695255065070135,3
24,236.14017734280623,540.1163150911335,3
25,316.62155893223775,377.4856168645177,3
26,380.85786083322034,299.82142032879307,3
27,377.184403694401,570.6985560478297,3
28,595.1001103726068,58.24631912174729,3
29,255.07929039942394,43.9756465751159,3
30,306.60065884888974,296.1627275622234,3
31,526.7837490634106,102.85570192858314,3
32,197.16902244877005,568.8668931383613,3
33,37.546179546910714,78.95481380372821,3
34,494.80659867135944,504.2844284520307,3
35,460.60500623781485,466.2285606771143,3
36,437.3027587706953,313.0999565523658,3
37,11.105350640258566,493.49157533405395,3
38,112.43123907288353,215.70931321935774,3
39,212.4003761458631,71.84717800143906,3
40,112.39351799024838,186.19203572682366,3
41,13.522987436989093,566.8843933557118,3
42,324.24646472374155,541.8124950587716,3
43,244.05545786754868,266.560568620986,3
44,235.6496005250454,330.5559064879604,3
45,358.2770046293086,148.89662213416824,3
46,80.32741893540232,207.24768336790615,3
47,545.7182071833987,180.04904353461944,3
48,398.7990994874697,307.7608261979266,3
49,85.56385295877205,582.3904400270517,3
50,325.11433394877037,236.2943794957117,3
51,555.5906794346325,18.93388512416997,3
52,140.12433447026007,296.4559139790258,3
53,373.7830028775579,303.26801545801777,3
54,156.15707714634794,206.42633999354095,3
55,388.5153227022885,153.74099482482245,3
56,42.76046267062679,279.9611596900578,3
57,490.13482684266995,26.071017872590925,3
58,532.6931992524175,254.94029893199001,3
59,526.7913619963294,502.15693152467804,3
60,21.919209883343346,118.22141844026784,3
61,405.5096793716793,136.00114134926136,3
62,169.3299239872354,563.2437733153837,3
63,75.40698778083053,242.69485700192783,3
64,341.04488304164903,547.108346417293,3
65,199.89610386630085,271.9245957331298,3
66,445.7605180550091,579.4918949127499,3
67,587.7350573603931,2.651317143952042,3
68,169.52850157312002,371.95606439780477,3
69,417.38751007231656,582.7780649070387,3
70,437.1104191203467,340.2266140635482,3
71,393.81661662184206,396.5807476406542,3
72,166.924240618991,208.67829896838688,3
73,166.60899131926584,34.1128058006959,3
74,257.31427151869303,405.2024844175727,3
75,487.2491416211404,11.72850881635013,3
76,190.9141165586026,150.94260552988064,3
77,210.49268783027708,598.7969845609712,3
78,348.96430213178365,58.634399037198406,3
79,545.6659502384754,85.12503004396658,3
80,453.11239507720387,184.59101883315464,3
81,203.94354558430783,341.1442139382226,3
82,150.65557727377782,485.56388657911776,3
83,417.6019812875956,315.53240686697916,3
84,68.24400019541434,114.33348412459229,3
85,124.61273063817067,578.2757111045747,3
86,404.22677760466826,547.1492426916665,3
87,515.7817035679246,232.68671533667728,3
88,567.1681468150375,96.58416676055643,3
89,146.61550904311204,518.9513429646543,3
90,427.1726715899461,301.3879557805986,3
91,391.7697868506822,84.76970784292917,3
92,220.5696820946794,573.0707300286922,3
93,594.7710434449323,14.720443587117943,3
94,464.8438085431452,123.7171656539708,3
95,18.408632044077788,21.14281909686638,3
96,500.91759341719364,211.72634757043122,3
97,358.42124431720106,342.5986324654014,3
98,364.5345888842852,413.0661187789966,3
99,20.671534284601123,505.33242893422505,3
100,412.969624334518,103.13382662500486,3
101,485.39637142265383,569.2719147449284,3
